title,soldprice,link
Apple iPhone XR - 64GB - Factory Unlocked - Excellent Condition,"IDR4,142,714.29",https://www.ebay.com/itm/124894847425?epid=10037511250&_trkparms=ispr%3D1&hash=item1d145021c1:g:I1QAAOSwdRVhO6Lu&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSxXDXcCydCuSj2Tq2S%252F3Gnufn%252FifeTEIIW7kFpNTAq%252FoJ9JdMk4TmQyHRXCXHRZDTOVR7F76zCSOcZnsdJQ7jeJFHO3MwMJaHfi3CqEcAi7jh1oclQmu97gO0Ltz1ANRUiY4p%252FQuqCpzWgnwZ22U0cZVVEO4tBuk6rj5%252Buui1%252FQh7ebrxE4aJ7ZC0FrSITR7X3JYL9jiFBcJdZnvcPNWGlPTujtfcQ0fbLkBT51rjR0iHJsbs9QdZ33p5LGvYyZIr5bY8J0bmNDAJd%252FGHxK%252FILBM4Jlb7AlosgJ8%252FZN4nznTA5UVomSa4dHgXoOC9WSqUD3XK2t0DHJcTFcai2WMcZiEwtjd2EGQgZwHM8PPjUFhYhym3DnkjPceIeBs9TtSD1wkHp6okZHXIsEhCTCGQAJRoAnbAMh93kiykryehgagqxGOZd3gDfBUj1HUw8TSvbVXDptZ09XdXefPFhWXd%252BDajKUKUHiIForZQKeRP9qZyHajGYPWoCp%252FGXV%252B2V%252F7cWtSTy37dVxRJGixq8MNRy5ZlBa%252FBzcDio14IBB%252FcyFpJlxkY4lQKm3Ot6k5b1xuH%252BMrcJjey9l7M%252Fgso0W4avFLOFnFShsZQIZWQHFC6b5CilpkLbxxvYNcJSRNFxt9C3%252F7QKHmHK%252FZokcSCdrZVhZcv%252FwfL%252BKx5vsQgAlChSaQSSPl66UQd1zTXfmgwnZTvCDg7THLPrCh92OoQ8stl2cy8k2CKNL%252Br9fSrDgma8wwtS8O7heR9%252BZO4de%252Ba4QMwOSSa%252F2c9jGJaQ0XFGnTlYqrPLLebF2XHewTNYMzx5TZVC4ubzHvG1g5o29yrwQsD%7Cclp%3A2334524%7Ctkp%3ABFBMqr-Xmt1f
Apple iPhone 8 Plus Smartphone 64GB CDMA & GSM Unlocked - Good,"IDR3,428,285.71",https://www.ebay.com/itm/154587266174?epid=19045610417&_trkparms=ispr%3D1&hash=item23fe1e7c7e:g:RjQAAOSwdb5dsmzR&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsStEKTPzZMfQmny3knR97t0IxorqCGYjjQ70CTh9GbanrpETkSFRFz8bpz8Ujd8mqvYIAMGu33cg6QkzXJd0O0Y2SezYRdPs4KvmgVVp%252FoUeBlr23%252Fvz6pLj0sZgl5nvMiCFY4Cxv8ei38RdaUtuIQj7x0p1qyKdN1RdWVoZSEmE89Z8IBhk0wrFZuzejZMYrc7E0xE1RVeBt%252Byi8ItoS1EPfedHvxb8akjcxEEZ65G8x3v%252BaeFfUc8ljDkInNcbQYvHpNNYkl2A%252BuCqV7CHisil4gtj0nfpWwHZIK2imfzJhUFUNrKykLEdiqMqco7ZJMf9umpdp5FXeHMSiySsYIaNYfOsOmltCsi0uhTnXJJojk5r%252Brog%252BQBzF8fKNc0cyQ4bUPIkggwcZpnmwZbsEbDSqpfjgovgFhlA3nZKSUBUlbiGxfNHGAXrO4p6Xk6svSm9S0OxKWhSG0EoLa%252BccPp7FXIMVPV9i5PSSCiyPG0u%252FYxG5Y4DgtZi7YiEXuPQexqCPcpC8mSUN8SikvjD%252B%252FhMLKTfDvs6cEO6lJi6phPbCjYhyc6ML8wwilPgUKYZIuCFVHe8sqWsrrjYDYz3PZ1jJBHf4Mev9IFOeqNQSgr9FOdJOgcU8aIlsuS%252FoRK%252BRaLpkZ5fAgoVo%252BUdjietjnLo7p5BiGkfGE9%252BwcEnXzf%252FxU4558mwegoz9%252Ft5lLlqUDQhFpDENqv6l7MZk9UY8%252BirdyHUKAdVZE%252Fq9yCZJS7CeAXzSKtEnvZQaBQ%252BOaKvHxzhn%252BZjMSLL7p6pRveEn6ZlyZSUaCNPCDyfGepXSfjAOfJCMS046uZH3sNEgwqKDG%7Cclp%3A2334524%7Ctkp%3ABFBMqr-Xmt1f
Apple iPhone 8 - 64GB - Factory Unlocked - Very Good Condition,"IDR2,557,000.00",https://www.ebay.com/itm/144193730919?epid=28036015462&_trkparms=ispr%3D1&hash=item21929db967:g:Pt0AAOSwHTdhOksc&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsS9d9gBrkNbRQtRn8MVXnYktLci9BQ%252B8rodku8s6YrfE2XzpCBPQEBu85QiGn%252FA9NKhMkW5xrJQot6w%252FTgFAz%252B9mvfAciobzOobM4e%252BjlTyTcT%252BC0b9COYsHtvdtwdZcPlxX37utxJve1CHPQ7l1MXdX6dsxyQCOIgWVwhQwVMsH%252Fp2X%252FgKKK4zcV5Ev1piEXJTPRZfvO%252Bquyhtobe42rHktWxN1Z9uYVtt0jmy0OWcfirPAsYGFlq1728XUrSRJBeaGhA7EU8wV%252Bg1NkF3ukqILni349%252FKHZ8bIiJlrDnlXipHMhorIAg34Hck9YCP13Q48%252BNhNMs9m7neddiZ%252Bg4YG%252FilWRFh6LKy%252B3vyvfVZA2lvA01UoaJuHIJStHW63r2Li1UqMKY7IFG2e%252BwWeaQWJIUIv4DqerdrTEAJG2gP0E8idrwadEO3BwefK2pjEpfzBlP03K41ki612DRZ9iwm8YVyLJmwCDIX6j1zuioHuIzWDn63oPeewNBnRROznjbcaDHXyaYA36hFEbpzps3ki0aNzXl%252BjqlnAo09DW8%252Fo7K1LXLTyHwREqf7MzEheFvecmljrWOIz%252Bz2n4mInjTdNNM1DYeBEL25F4G9lRzv73d6T%252BlLV7YuB9l8Xi4vJVMzYpdiFyPu2fbI4XuIEaM1omMasEc%252BRdK%252BevF4PuVyGUeLrKZz5%252Fy%252BH%252FYcw7qHB%252Bt2Uel2ueV212JdJNFsYNO%252F2io0dDHr4fn9OYTR3La4xg%252BgcBs8%252FaKuHN4wisjCW6eugnGFMg%252F2R9jd4z%252F5dayJX%252BiiONYV9xKS%252FbxbBDzqDXrRq16Ml1OnlHHUGnah%252Fl2%7Cclp%3A2334524%7Ctkp%3ABFBMqr-Xmt1f
Apple iPhone 12 mini 64GB T-Mobile Locked Excellent Condition,"IDR5,999,285.71",https://www.ebay.com/itm/304130844670?epid=18041715177&hash=item46cf9c67fe:g:A0YAAOSwvKphjT2s
Apple iPhone XS Max 256GB T-Mobile Locked Excellent Condition,"IDR5,285,000.00",https://www.ebay.com/itm/294612667052?epid=18035884033&hash=item4498488aac:g:DUQAAOSwpBJhrmom
Apple iPhone 12 mini - 64GB - All Colors (T-Mobile) B Good,"IDR5,571,285.71",https://www.ebay.com/itm/194765398135?epid=18041715177&_trkparms=ispr%3D1&hash=item2d58ec2077:g:9W4AAOSwwAZh7xEv&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSd3M8ngECaRA0SmyU4KT%252Fnh80laJ9Nrjlq1Vcb7dGBuus9OQ%252FAVTJt27unt9Bqq2crrfI9fFy4wuYaLbD4HDJk0s7QuALAhkbwz4DPjXgCUKN8C3K16diUVJKztFEUSc2HDdbzqCbqU5C1LYXEtFro4J9kUEZoLr1uJaKqLQRUuqFM%252BH1cJ1ju3Cqx%252BW3gTBlGE7DU3L7c4CdmIzluwy3ytbLTHQtz7lz4K%252FOx0sCqYPtYe%252B8t2JW7IWrgxnXVQqMysETJAFvnffqIcM726Nj6OFRIHUDClRiBH5MbotODDNxNckeTFUfIZ8CxblNY6pRAS57jCUbRT4u9EhZoexv0iMF0hwGSFXf7tnZHF9F1Kwn1XfXJzZH351rWJN2RJ8%252F4MLLnZWwc6CAKG6hJTa4r3Q54XSOV3L%252FP9RCqXRNvibfMIvRqv8x8aIz9iYgPMGxh7MEtQbR3VBFzgfuz7%252FBav33HvlrawyRSuvQinJyaXkplBhqi%252FgtCXe41JZnsgtnzROzMJY21T%252Fz%252BmrKzPUQDJl9ZdG%252FYq4nGewDS1x6cC4yc1i7u3C%252FPBBgeqi1U3aWQh2Xc6uxIljZtPjyOuwvqnDst9hQzjh8x0OSqi5YTUJVh2pO3NFD3nett0z9dn9hiXci%252BqxX0fbHHThejhWEwlXQ2TpbJVtxuzmG7E5t5lazjpyG8HAkusrD38kjBkrYdl1VwcsMeQktxY5Xxd%252BBGCN3E5xMcXgUaiKGZowsGd3AcMeW4Zz%252FC0NM5vcIVdoN%252FylxuCnj%252BQF2cPDMMbpXSyjw60mFywH56%252BfUE6CTO%252BLGe5y6ilhbpR4G5tdUPg9x%7Cclp%3A2334524%7Ctkp%3ABFBMqr-Xmt1f
Apple iPhone 11 Pro Max A2161 ATT T-Mobile Verizon Factory Unlocked - VERY GOOD,"IDR9,414,285.71 to IDR10,128,571.43",https://www.ebay.com/itm/255107476973?epid=11037566785&_trkparms=ispr%3D1&hash=item3b65972ded:g:J9YAAOSwHkhh1hIr&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSg3Ye8yTWgOW7pmE1t838dj5VZn5Gf1K%252BIfSBa%252BxMHI6YI3SAKNAWPiXK44X6%252F07GjyBuJdRLfC%252FOWIXr5j%252FTerafnwCzPJkZNc2wTsGOws%252BK1%252FJ8EYVo7mLRBin5u5CvIY9iAfFXqem3jnTY2GTWxt42qShUjjLv258ZgAGwfZ1vyXReXh2B6bhk8%252FUxXBj5yELUda4FHtfM9A0bvER7YT2B%252BVmqC7M1HBFKF9P0WWCfWtUP05mtQc2nODNA6uFU20nwoCbwUF0I5xdzvTDKpSvNKN1op8iCDcneZPac0TknI%252BPc4bdiOAHJXruSvJECqeBxyZAu7fUZFGfxDN%252FftPZhRhwlOTOWtB1vVF9Kf%252FU9%252FD%252FB4XgICnOyQpHanyAG2JtOVuvvYIf8kq9s4Nc1FEjW8UffS75L6QmPJOSgr%252BViiDo0GsdBq%252FzubNS38aTm%252FC9CtoW%252FEHEn%252BlQ6Qm4DJdvak%252FqiV9VK3XrBEXSA9nWIcTmI%252Bq%252F%252BTM7O4VnkmZuGfBCEnPVv%252FKvTM6FxW%252BmTI8IYBnRi7XLDyYDumIuZtrqwGZ3Wm27%252FpGeptmhP%252F5kov7ix6bCUvWBeTyCTOLSFAOiRckJbGS6MWehsFx3QRU%252BoYFnuiIq28VHHMy8G7KvZ145Md0X%252BRIao%252BJJ0Ue98mn3K4ZNHm90L3R6M8VF3G8ET5zFr2J1ckP%252BNIvZHCJ%252F3REKs%252FdX26HMLMgfhmD9XHH3GAkA3y2hAOvZPlSwvYO1sDtI2H%252BJwJs2cAiQpqCGb5OrLQLGDx2Iys6e3NoEhgPYNfd4LS1wcnUAeHXuFk9ZTB7FXB%252FatL9CqZv3pd4dK%7Cclp%3A2334524%7Ctkp%3ABFBMyueXmt1f
Apple iPhone 11 - 64GB - Factory Unlocked - Excellent Condition,"IDR5,714,142.86",https://www.ebay.com/itm/124894924869?epid=6034218704&_trkparms=ispr%3D1&hash=item1d14515045:g:N0MAAOSw9JVhO7M9&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSxXDXcCydCuSj2Tq2S%252F3GnuMwvh6p2nbSlu0B76BJhP5DAPRkvf1O%252BMgZv1r%252BrSPrvk46CRksMgKD0wRFgeuWKNi3dvU23J6%252BFBrmQ5u42X%252FFxHe%252FemRa0e32TlRTjmxDrcXTukqnmR8BhIgH0tc6t9EFoq0rtLYCagEJ%252BTKvI5oDVIuf%252BhR0jRkapXNsdzVHo6gB%252BkmFGt3Gesp9zkQ9GrVqajTbP4QEqAdE0%252FfoOZU9oRKU9VEFqRwmtpDwP5Sr4EsOOVfs4B4ez0MYVo%252FbF2gCwUvSWmpG6NuCaxeGe%252BNImtQzE2WndENrfk5mAO24Fb88%252FxDvWj%252FIZY3INJFPjmTn5H1rDexu3lsd0YzuhZT9szKyxf6fN5oxTegLpcLGEamGhBIv0P98yhV6eAYi5mg%252FZ5Cc%252Bjc14uR%252Fo7cmbpW3Qk5dJlGzLSBnCYrkEUCnDsPq7fReLyOr2sosxWKxb8eNJy5z4zmPg6RyiZ7OnHnW%252BCHdbpQPhk6i7BdsuvFmTO6U4Q1%252FPVcS8MqIP6GkB44hvHf9857o263GhJ5nCamwqwsHBYzZTe7uiYZHriw1ZgmGcY6qbTm5AOuF90MfFpIrxLh48vz396IDFL7TOTDwR%252BZ5cJel2uDL7numfmWpt2qPVfU854KWLVMX1BE6JIm%252BBw7XOiAtRCOUkIPXNWy2CIJdHpSjtr81LAVjvJV6oM1pgjaPALdbgHiOUL7impBcxr3arnrizIMXnnVnIR7cz6kCEEQWRDhIOTke%252FxLPSMjZQxGmiPqFjUTPJgE9SjUHhIiWaXdpNOo2Edop1TQbFwf4KGBj4rYho60Plrz8%7Cclp%3A2334524%7Ctkp%3ABFBMzOeXmt1f
Apple iPhone X - 64GB - Factory Unlocked - Excellent Condition,"IDR3,999,857.14",https://www.ebay.com/itm/124893317985?epid=241957274&_trkparms=ispr%3D1&hash=item1d1438cb61:g:H08AAOSwBmRhOoY0&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSxXDXcCydCuSj2Tq2S%252F3GnuaWkEpw8EyNMdoY82UwtNzQLAfnnltOrrmwR2rB56IN7%252BH%252BQcML1xs2BUlzLbpokqew43kyuVbrwBKfuRCXTKicDngJFA7RhCdurUVSe1CoT9vF2GT7zdNkAuTEMOHXU2acgj49GMK6VxiW6CUNznO%252Bw0FQJrSmKFRqpHc5AAQlW0KczpLrIeARnq8ESkvbOs0da0G%252FCHnFgviBnwJ73%252FVJ8WGECCF%252BbOO%252FuQWduqlwye3pTYN2fxQEgGa1yORbHXzNUjqxbT8u8nMqz0dsslK43rYJjifRYk%252FyXpRDRZmYV7Q2SOB6ZxFYZSxRCYnHf5oMetxJ12rc%252B%252BhyvKEijX0JwX3zyAqdVkueg3jMKZMTukrWk8qfVvrCJbYyEdUnkOYnODSqmKjcuTm8pfw7MxDgC4243R1FMyJHdmDz8X6ZRT%252Fz9RUJq%252FgOyOoGwlAkfFr0Ysk3YpbaXO2hgBVME%252BIuq2CGbFOKOnu1Fipx9nzyWwEfUH4AlaJVcppevJcQK5HFavkrAUx8Y%252BDhuSt6aNA0RUJzbY9NjzvM%252BwrC0uT533wbtfzMqh9r2BOaJrqjZzMEIFDW1NsQEWsZ90ZhQndM%252BHXRlLGzyzFNtVXvkTgQfv50JA8m16fQvzj9bOElSCuXCgODefxIrjpMw9%252BKIE7IRVLqOTvG3QMshy5ZOFIUiE8%252FdQ575pLibXzKxyyiliqOtRrSAkCU6Ewo%252F76EkfVr8DhGmUbc8KNAUKiv4bR9d8sgBCEA1edpO8blB2s03KIbHDeNlOulqgi5rf7LWYPkGt3bfXWPup9ncQmS3uKM%7Cclp%3A2334524%7Ctkp%3ABFBMzOeXmt1f
Apple iPhone X - 256GB - Factory Unlocked - Very Good Condition,"IDR4,357,000.00",https://www.ebay.com/itm/124893349756?epid=21043065579&_trkparms=ispr%3D1&hash=item1d1439477c:g:H08AAOSwBmRhOoY0&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSxXDXcCydCuSj2Tq2S%252F3GnmxlWPmfeQOve7CL2L3pGLAbKc3JPeBbxJooJn9flZZ5YCt%252BM93EpYwrTCYwcY6xiRjomdVxFh%252FOZpCRvRblLthdn9CYGxnpw8VIL0n4gqfk55XwP%252BJN71NLPQGB2doTTOzVIl1R1lKKQSBg29p3NEgxhuFfMuWMvOAfoXBBiim%252BhijZpK7VuPw8sV677CtUmQqXjwThkQJUjTWwJAgxcZ1wDaIqr0ueUFBIPI0LHWOUdFuuxhxtoWwQUMJXV1j5zbmSZF3ZTSKlNweLjecZVfL%252BF7HWymHeo1%252B%252BhoFjV5b6B9L85BBd64kB7fEjJYTS8UoZrQkwkFxiWtsFkT%252B1%252FXqcxO%252BxlKH6Bdr8bBNLvs716XUU0uRKSzD6TKkFCzUOj1jBEhE%252FoagRtLQxvhchmym%252BjLfjlTfLNs9fTY2yPMiw%252B1I1XLyooVJ797LlGsLAx00zqdn2%252FeuE7izh4RzBkxBxESFeQdneaYQkkLwlw9TvMpraK6bAd7nUBv4OCifHeAUR3jA70huKB3Ychw9fJ2EnpI7Whxbmagend7JGh0APQa%252BfE0UYDFvfBtfqx1cr4sGT4Qd49N7fTsXBm6XLGt%252BGA3XIW6Czl5avUMi9dkPg4ZSboFqs76idW1XAgWSJmV7Jo%252BAOW2cB1nBXSM%252Bbp9wNoS6lUabXpgGU5w6dL3OZV%252Fsvk%252FD1CgRJ6K7im2PBYCosr8sO5j910HjEFMNt770Y7YfO1AGgDXzMQOboxpQ7hjzlcT7ix4xp6IcFaHosSxhWDpW1cS2RB8NCLQS8iadonGnjK0pZOXDR%252F0QIucQP%7Cclp%3A2334524%7Ctkp%3ABFBMzOeXmt1f
Apple iPhone 12 mini 256GB GSM Unlocked AT&T T-Mobile Excellent Condition,"IDR7,356,428.57",https://www.ebay.com/itm/294381042539?epid=5041723898&hash=item448a7a3b6b:g:sf8AAOSwbhJhjUzP
Apple iPhone 11 - 128GB - Factory Unlocked - Excellent Condition,"IDR6,428,428.57",https://www.ebay.com/itm/144195246961?epid=5037434398&hash=item2192b4db71:g:N0MAAOSw9JVhO7M9
Apple iPhone XR - 64GB - Factory Unlocked - Very Good Condition,"IDR3,828,428.57",https://www.ebay.com/itm/124894860851?epid=22038349508&hash=item1d14505633:g:I1QAAOSwdRVhO6Lu
Apple iPhone 8 Plus - 64GB - Factory Unlocked - Good Condition,"IDR3,214,142.86 to IDR3,357,000.00",https://www.ebay.com/itm/144193833207?epid=23024045643&hash=item21929f48f7:g:XcwAAOSw7NthOlZh
Apple iPhone X - 256GB - Factory Unlocked - Good Condition,"IDR3,856,428.57",https://www.ebay.com/itm/265511180431?epid=8037560517&hash=item3dd1b3188f:g:y4cAAOSwbn5h9Dz3
"Case For iPhone 11 12 13 PRO MAX Mini X, XR XS Shockproof Protective 360 Cover","IDR116,518.34",https://www.ebay.com/itm/255355443105?_trkparms=ispr%3D1&hash=item3b745ed7a1:g:yrsAAOSwRFZh8w9U&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSg3Ye8yTWgOW7pmE1t838dnTvnjFaz7AZEb3ZdfhYT5Pa2AbZd8PFjNSJ8JRXM%252Fe%252BfCKwd8K08Y1M3LlVQt%252Ft5T8QvTB4dpQhOQH8sM7o99uCOV%252BRKeMZq%252BHXz0zOeNXPQCGw%252BLh8CjCqWb46bzIKNv46NuvaoDoPuvDGjK9QTne8nsTVyqs5%252F0mox2yKCh1F8HfAKIldxQ5tfv8756T8HMVpdOHXp5blzqMDh2CMMx6b516L0vpJ0Qlx5AAoPvFQDLNzpVhvOGklPxurpHDyE7pbicbP1NWg80OupoEeLdRQrLTNzitCUE21to0uDJ7rsY5R2ehifF7PYtiEl5B91sK2UC7rbi%252BTKhJxvJoStKC7UV1UuAQxg%252B3P77r%252BlARucK9b7YvND1lcYoidpbb6wR2hQjpq770GUhJHlg4OQVW2sV1YC7jaUtP9Z2s6sL%252FAj9Ehpc%252BYRuFoQIiQqGA7KZNUxmCBzq4CN5XItOSrkm%252BA3oAR9ENj2XcvtOQ0laLn5mYtKhU0PWwAiZIPhd7zeAmwk9evgrmyjTysL3AKsGlZISFGUMFJ%252BCFY6m3IUkvM5FxHAHhxx%252FQq4wI%252BpSCDNh4m%252FswPPh%252FhmpE47GAZXAwTN5dTJDQYHRDr3aiW0kHwk5QNTchBUSJ3ia7mvBaLMKUVnz1jdc6LXzYk%252Bnz2H2NEPBOofHxY9dCmJNIs3uut%252BpwLQP%252FIzYi3%252Bo%252BbGV%252B4kPBa3xcvc7SAo%252F2SOMlboXQ0iq72h9t2gH7WnzCoxdymkosGwqFri1O5atuYDfMOqBJj%252Fl0kTUm4Dwu11JEbyXI9qwnEujjXLGgzP3DQKjRr%7Cclp%3A2334524%7Ctkp%3ABFBMzOeXmt1f
Apple iPhone 11 Pro - 64GB - Factory Unlocked - Excellent Condition,"IDR7,142,714.29",https://www.ebay.com/itm/114982579699?epid=9037957801&_trkparms=ispr%3D1&hash=item1ac57eedf3:g:Uk0AAOSwhi9hO8iy&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSR84A%252FGMxXIqJzFmDq6lDLrinIE1aKQz8HOAonxD%252B887%252BCSxQzjeCf8UfL28h%252BY1VXRnaxlwP%252BkscVy364NahGbgBz5E2EqXwvkSuz5R6%252BOEsXNE3qPdxqDnmfHWPifhPVOcKCTQsjTkCL3rMM6vfHah1Uo3hegSUZkMHPifGXfuI6TCa4XJIHC5ZqOfpMCFqJlNmxrZZsRE0r7rnQMwCFZJSbkAYqAQ%252FQ%252Bo634h1%252BAi5I00FLN39IlMwH28IeA71wXxs9AEGPWLs39y3gIFNS6CBLZoYbITbrnf8BTmWrkvSfnBeq1YKJwaoK3ok%252B90Mbk1GlAIawzRGxocD7j%252BtURQMia8P237epo87Ru3i%252FfgVPDr4KZS0UD%252FPnxPKWIk5e7s58Dxxkt7T0hUeVdJbLU6LngyofuX12Xbv3euYWOYBukM9b4eS5Q5WfjXQdYWCLJoiP%252B3APJMG1mX7cJRDMHk7LyxIWkKooj2qTHS65ok0m3dlWgECYxgtPh2O4pN29MrU9PEgQmKMUOXx6jll65%252FzP49aadvQ3xsGRUTr00d0ejvdFR4oDYbVlIxAfWGyhdUQKyC19jneduXTBMuZxyCdQO7Rr3rPLncad5FLVMn%252BJxH8W%252FFRu3RFuZVoqZjFq7TSvqwU37oODx4nBP7JMGQKpI5LQQO4FRBdwRCjMwZpOVuCLJxCdgmUfF%252B2%252ByrDsG%252ByYjZknmeV%252BGZHYvQgL5byW2KxHKpfMruphDbhqz8%252Fr%252B3Au6FQrGbOCWPDicOGLSpPFLKv4SOmyWTqEV6mXuSex9zUwT3%252BCLE4iTbZaN84bUxjSXcuZ8GP5IRIpFv6%7Cclp%3A2334524%7Ctkp%3ABFBMzOeXmt1f
Apple iPhone 11 - 64GB - Factory Unlocked - Very Good Condition,"IDR5,357,000.00",https://www.ebay.com/itm/144195214173?epid=17035818063&_trkparms=ispr%3D1&hash=item2192b45b5d:g:N0MAAOSw9JVhO7M9&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsS9d9gBrkNbRQtRn8MVXnYknzg5CAyW2U9EmVJK08vBSD%252FCo1JhXtb0RzsZWCVAB3gOWlBfT3azzIfNJAy7dMcbJlVZq4V3OZ59bYbJdFpKDpxM8HSA%252BIWfSvqe31ugsTMRPMW4rbCmlLrB%252FNKQg08BQSaRW11zgA7Kx%252B%252B7%252BQTlirjhRsKSTKF5OI6dnA5BMebCa%252FdY%252BORPO%252FvOK3O2BU2%252BBtsku2ceDcOsiTJYkxPua33rFHbkv6d0p%252BL9Ys%252BYr8MM8HYdNAYwwZaxtafLFb7gok5nNLzyVrRl%252B9UolXuxcpaT%252B0hLE5P%252Fw29yB0cMfjYNLODoN34Ihrucy0FMGkaFLkGMCWKXfri4oZLIaclBx8%252BFLdzTKcfLcwywmTC5kU5AhVxFdGmQy%252FaOtIt%252FlLNmlh4yjQrVf%252FQO9QhSIkipO4Jhjxd3fBax00%252BtODzbECcaKVT1VxkvaveZQqYmvwQ0CsBLCvfA6k5N5XY7Dtvm2u5lJGEk4PDJMKQ1B4iY8tullNhw9woNjpWzyYWC%252BfzK9LCG3Nq%252FWNqxcMMXN%252F1HqtGORgYE6whZxf7bNFkNN9JLJZfmFgU4eQuco8VP6SWs56kAu7U%252BtEvt3twTIT2HMusFYDUd2xHlpemZRqAtLEuONMTetJ6eO2yu5nBpcJnaDqI5mP5FlAGXE708y7FPOogPFTnI%252BdgEv7YztEmNiPOdaqoC6ZJYlxrJSI4pOmP6eWOHZ%252FTRf59TNdxO4t36g4pAJLDK47STsHjyTF85TH1mW4kdni2vgUjBcq89pK8QE9xwDpS4hYDXP1WJCqEl4bPw8hqE3FBlaTFepU8FRkr%7Cclp%3A2334524%7Ctkp%3ABFBMzOeXmt1f
Apple iPhone XR 256GB T-Mobile Locked Excellent Condition,"IDR4,070,714.29",https://www.ebay.com/itm/304249610872?epid=19027695903&hash=item46d6b0a278:g:~vwAAOSw-x1hqVll
Apple iPhone 8 Plus 64GB GSM Unlocked AT&T T-Mobile Good Condition,"IDR3,285,000.00",https://www.ebay.com/itm/294291252419?epid=23024045643&hash=item44852024c3:g:q~oAAOSwLdxhjFsW
Apple iPhone 6 Plus 64GB GSM Unlocked AT&T T-Mobile Very Good Condition,"IDR1,570,714.29",https://www.ebay.com/itm/304077017715?epid=240531138&hash=item46cc671273:g:NtMAAOSwiI5hjFcn
Apple iPhone 8 256GB GSM Unlocked AT&T T-Mobile Excellent Condition,"IDR2,913,571.43",https://www.ebay.com/itm/294381042676?epid=28025366901&hash=item448a7a3bf4:g:dpcAAOSwxINhjVUy
Apple iPhone SE - 64GB - Factory Unlocked - Good Condition,"IDR999,857.14",https://www.ebay.com/itm/144376410632?epid=233836006&hash=item219d813208:g:OCgAAOSwcrph5ws4
Apple iPhone 11 - 128GB - Factory Unlocked - Good Condition,"IDR5,571,285.71",https://www.ebay.com/itm/144195250952?epid=5036501892&_trkparms=ispr%3D1&hash=item2192b4eb08:g:N0MAAOSw9JVhO7M9&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsS9d9gBrkNbRQtRn8MVXnYkpHxCNt9CJIvoCD8hG3pkuIG3zrxAFSPLuKnolAqIw6OwG7GhsJpX4Aldd86Iciq79WSVmLB3wwBT7G1%252FbN8FVBRgCE%252FKwcDjTXMlX%252Br8srRGPS4glprus9BEiOaoAsUpUga%252FMLWTAKTAyFH%252ByOKEAFcrpPq7ZNlMh%252BtirjiWlCVAZLqETEu89opOKKDoKcYjYHX2WnVJhsmH0VPf5gFFxE0Cmm8%252FUZAawcVcyfjqW2IIcApJDBa8BK%252FOIqS9THQ8YV4KbgDxph8Rj3ksUHb7u6j9gN8qy14uFxpNW8rX%252BjVvHtE%252BS8hZNn7ERds9UVklnzv8As2WFkpXIo1NPsALdSr0bPjomdqWJuVAQB3WyQvKuOtRBrStnBT5Ze2Oi8TT5sYcA4Rqbmz3GiDptCvRVKfi6Zc1gzm6UkZbNgqPkE3%252Bscmp4REZ1tHrgPyd0G3FuadRDueC8Y1Zfq5mUWaUWxlCjhVCwsiHHy0RPYrbR4VrfqSi295OtQJlJBW7vK%252F0ogCEJeNMrU58nyppI3TqQQK7I5sZ%252BmUMbmRIMocrynqnciXReu%252FaUJyKjOb6nlV26s0uimNpn1UtUcNV6uGKh%252FPAF2lsZD%252BgCVG3QWbiWNX7fxBO5Q735O%252BGQNJeLTflNgrE1%252BO%252Fg5yorZMWutO3TjyY%252F4Po0pI4ZBJH5iCA74ghVZ9a0Z5SMSAnKM6sXQ%252BlozVnZYwDlitD8dV3I3UAD%252FvHV4hjK7%252Bd9fZNi1RNM7AVMatZ%252FPHiacfJRQ2o1k902Vcx7d6xoi34plYi2yFxivOYjU2zIFZvNyTBWvjjUTw%7Cclp%3A2334524%7Ctkp%3ABFBMzOeXmt1f
